query_index,query_title,query_label,recommended_rank,recommended_title,recommended_label,similarity_score,same_label
31,Citation Recommendation based on Citation links Explanation,citation_recommendation,1,Citation Recommendation Based on Weighted Heterogeneous Information Network Containing Semantic Linking,citation_recommendation,0.9593874216079712,1
31,Citation Recommendation based on Citation links Explanation,citation_recommendation,2,A citation recommendation method based on context correlation,citation_recommendation,0.9555625319480896,1
31,Citation Recommendation based on Citation links Explanation,citation_recommendation,3,Citation Recommendation with a Content-Sensitive DeepWalk Based Approach,citation_recommendation,0.9521071314811707,1
31,Citation Recommendation based on Citation links Explanation,citation_recommendation,4,Semantic Based Heterogeneous Information Network Embedding for Patent Citation Recommendation,citation_recommendation,0.9499626755714417,1
31,Citation Recommendation based on Citation links Explanation,citation_recommendation,5,Bibliographic Network Representation Based Personalized Citation Recommendation,citation_recommendation,0.9471189975738525,1
32,NeuSub: A Neural Submodular Approach for Citation Recommendation,citation_recommendation,1,Learning Neural Textual Representations for Citation Recommendation,citation_recommendation,0.9686279296875,1
32,NeuSub: A Neural Submodular Approach for Citation Recommendation,citation_recommendation,2,A Hybrid Citation Recommendation Model With SciBERT and GraphSAGE,citation_recommendation,0.9583291411399841,1
32,NeuSub: A Neural Submodular Approach for Citation Recommendation,citation_recommendation,3,ConvCN: A CNN-Based Citation Network Embedding Algorithm towards Citation Recommendation,citation_recommendation,0.9466331005096436,1
32,NeuSub: A Neural Submodular Approach for Citation Recommendation,citation_recommendation,4,SymTax: Symbiotic Relationship and Taxonomy Fusion for Effective Citation Recommendation,citation_recommendation,0.9465266466140747,1
32,NeuSub: A Neural Submodular Approach for Citation Recommendation,citation_recommendation,5,DocCit2Vec: Citation Recommendation via Embedding of Content and Structural Contexts,citation_recommendation,0.9455586075782776,1
33,A citation recommendation method based on context correlation,citation_recommendation,1,Citation Recommendation with a Content-Sensitive DeepWalk Based Approach,citation_recommendation,0.9608316421508789,1
33,A citation recommendation method based on context correlation,citation_recommendation,2,A Systematic Review of Citation Recommendation Over the Past Two Decades,citation_recommendation,0.9578090906143188,1
33,A citation recommendation method based on context correlation,citation_recommendation,3,Citation Recommendation based on Citation links Explanation,citation_recommendation,0.9555625319480896,1
33,A citation recommendation method based on context correlation,citation_recommendation,4,Bibliographic Network Representation Based Personalized Citation Recommendation,citation_recommendation,0.9544965028762817,1
33,A citation recommendation method based on context correlation,citation_recommendation,5,A New Citation Recommendation Strategy Based on Term Functions in Related Studies Section,citation_recommendation,0.9538296461105347,1
34,ACM-CR: A Manually Annotated Test Collection for Citation Recommendation,citation_recommendation,1,Content-Based Citation Recommendation,citation_recommendation,0.9580164551734924,1
34,ACM-CR: A Manually Annotated Test Collection for Citation Recommendation,citation_recommendation,2,A Hybrid Citation Recommendation Model With SciBERT and GraphSAGE,citation_recommendation,0.9450963735580444,1
34,ACM-CR: A Manually Annotated Test Collection for Citation Recommendation,citation_recommendation,3,A Survey of Citation Recommendation Tasks and Methods,citation_recommendation,0.9428354501724243,1
34,ACM-CR: A Manually Annotated Test Collection for Citation Recommendation,citation_recommendation,4,SymTax: Symbiotic Relationship and Taxonomy Fusion for Effective Citation Recommendation,citation_recommendation,0.9388758540153503,1
34,ACM-CR: A Manually Annotated Test Collection for Citation Recommendation,citation_recommendation,5,Large-scale Evaluation of Transformer-based Article Encoders on the Task of Citation Recommendation,citation_recommendation,0.9362785220146179,1
35,Bibliographic Network Representation Based Personalized Citation Recommendation,citation_recommendation,1,A Three-Layered Mutually Reinforced Model for Personalized Citation Recommendation,citation_recommendation,0.9636755585670471,1
35,Bibliographic Network Representation Based Personalized Citation Recommendation,citation_recommendation,2,Citation Recommendation as Edge Prediction in Heterogeneous Bibliographic Network: A Network Representation Approach,citation_recommendation,0.9604655504226685,1
35,Bibliographic Network Representation Based Personalized Citation Recommendation,citation_recommendation,3,Citation Recommendation with a Content-Sensitive DeepWalk Based Approach,citation_recommendation,0.9597129225730896,1
35,Bibliographic Network Representation Based Personalized Citation Recommendation,citation_recommendation,4,A citation recommendation method based on context correlation,citation_recommendation,0.9544965028762817,1
35,Bibliographic Network Representation Based Personalized Citation Recommendation,citation_recommendation,5,A Hybrid Citation Recommendation Model With SciBERT and GraphSAGE,citation_recommendation,0.9534748196601868,1
36,Improved Local Citation Recommendation Based on Context Enhanced with Global Information,citation_recommendation,1,SVD-CNN: A Convolutional Neural Network Model with Orthogonal Constraints Based on SVD for Context-Aware Citation Recommendation,citation_recommendation,0.9436848759651184,1
36,Improved Local Citation Recommendation Based on Context Enhanced with Global Information,citation_recommendation,2,Integrating Title and Citation Context Semantics of Citing Paper via Weighted Attentions for Local Citation Recommendation,citation_recommendation,0.9428941011428833,1
36,Improved Local Citation Recommendation Based on Context Enhanced with Global Information,citation_recommendation,3,Bibliographic network enhanced local citation recommendation,citation_recommendation,0.9381297826766968,1
36,Improved Local Citation Recommendation Based on Context Enhanced with Global Information,citation_recommendation,4,A Systematic Review of Citation Recommendation Over the Past Two Decades,citation_recommendation,0.9352591037750244,1
36,Improved Local Citation Recommendation Based on Context Enhanced with Global Information,citation_recommendation,5,A context-aware citation recommendation model with BERT and graph convolutional networks,citation_recommendation,0.9343351125717163,1
37,HybridCite: A Hybrid Model for Context-Aware Citation Recommendation,citation_recommendation,1,Content-Based Citation Recommendation,citation_recommendation,0.9463976621627808,1
37,HybridCite: A Hybrid Model for Context-Aware Citation Recommendation,citation_recommendation,2,A Hybrid Citation Recommendation Model With SciBERT and GraphSAGE,citation_recommendation,0.9412801265716553,1
37,HybridCite: A Hybrid Model for Context-Aware Citation Recommendation,citation_recommendation,3,A Three-Layered Mutually Reinforced Model for Personalized Citation Recommendation,citation_recommendation,0.9387993812561035,1
37,HybridCite: A Hybrid Model for Context-Aware Citation Recommendation,citation_recommendation,4,A multi-level fusion based decision support system for academic collaborator recommendation,collaborator_recommendation,0.9355019330978394,0
37,HybridCite: A Hybrid Model for Context-Aware Citation Recommendation,citation_recommendation,5,SymTax: Symbiotic Relationship and Taxonomy Fusion for Effective Citation Recommendation,citation_recommendation,0.9353439807891846,1
38,Dual Attention Model for Citation Recommendation,citation_recommendation,1,Integrating Title and Citation Context Semantics of Citing Paper via Weighted Attentions for Local Citation Recommendation,citation_recommendation,0.9579287171363831,1
38,Dual Attention Model for Citation Recommendation,citation_recommendation,2,DocCit2Vec: Citation Recommendation via Embedding of Content and Structural Contexts,citation_recommendation,0.9577770233154297,1
38,Dual Attention Model for Citation Recommendation,citation_recommendation,3,SVD-CNN: A Convolutional Neural Network Model with Orthogonal Constraints Based on SVD for Context-Aware Citation Recommendation,citation_recommendation,0.9534727334976196,1
38,Dual Attention Model for Citation Recommendation,citation_recommendation,4,A Hybrid Citation Recommendation Model With SciBERT and GraphSAGE,citation_recommendation,0.9525694251060486,1
